Account Name,VM UUID,VM Name,VM Type,Power State,CPUs,Storage Capacity,Memory,Reserved Memory,Is CVM,Last Reported,Theater,Region,Sub Region,Cluster UUID,Cluster Name,Node UUID,Node Serial Number,Hypervisor Type,Guest OS
"Petronas Energy Canada Ltd",956f662d-7553-4859-ab22-076a6cc7c94d,"CG1PCNEWS01","kGuestVM","on",12,600 GiB,64 GiB,64 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005b867-d944-5ddb-2015-3cecef19ba0d,"CG1NTX03",11c2c2c7-d4a9-4b8f-a9e3-e412f77ae70d,"OM208S002018","AHV","Not Found"
"Petronas Energy Canada Ltd",4efda3c4-46b5-466f-99db-4ebcd344beda,"CG1PCNEWS02","kGuestVM","on",2,200 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005b867-d944-5ddb-2015-3cecef19ba0d,"CG1NTX03",11c2c2c7-d4a9-4b8f-a9e3-e412f77ae70d,"OM208S002018","AHV","windows:64:WindowsServer2019Datacenter"
"Petronas Energy Canada Ltd",157c1332-448e-4afc-b83b-3ba902e4b1da,"CG1PCNFTAC01","kGuestVM","on",2,250 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005b867-d944-5ddb-2015-3cecef19ba0d,"CG1NTX03",812fcf98-423d-4b9a-afae-5fd91411e4ad,"OM208S001772","AHV","Not Found"
"Petronas Energy Canada Ltd",7e20c986-dd3d-4c37-b506-949e2a8db133,"CG1PCNIGN01","kGuestVM","on",16,251 GiB,64 GiB,64 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005b867-d944-5ddb-2015-3cecef19ba0d,"CG1NTX03",36d7c5f8-4353-4805-bafa-3b7a9f410653,"OM219S060808","AHV","Not Found"
"Petronas Energy Canada Ltd",ac1da8d9-c925-49b0-b462-d2541661ce19,"CG1PCNIGN02","kGuestVM","on",12,250 GiB,48 GiB,48 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005b867-d944-5ddb-2015-3cecef19ba0d,"CG1NTX03",5ea64cab-52b8-4e30-b3b8-4c035215282f,"OM208S001770","AHV","Not Found"
"Petronas Energy Canada Ltd",8a8d2f43-666a-4a39-8127-c56649939ef8,"CG1PCNIGN03","kGuestVM","on",16,256 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005b867-d944-5ddb-2015-3cecef19ba0d,"CG1NTX03",36d7c5f8-4353-4805-bafa-3b7a9f410653,"OM219S060808","AHV","Not Found"
"Petronas Energy Canada Ltd",c31b35fd-3c08-452a-b3e9-7bcfc8e8ca32,"CG1PCNIGN04","kGuestVM","on",12,256 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005b867-d944-5ddb-2015-3cecef19ba0d,"CG1NTX03",5ea64cab-52b8-4e30-b3b8-4c035215282f,"OM208S001770","AHV","Not Found"
"Petronas Energy Canada Ltd",cbfde8b3-9797-4daa-9d18-a86ac9aeeac7,"CG1PCNIGNDEV01","kGuestVM","on",8,230 GiB,48 GiB,48 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005b867-d944-5ddb-2015-3cecef19ba0d,"CG1NTX03",812fcf98-423d-4b9a-afae-5fd91411e4ad,"OM208S001772","AHV","Not Found"
"Petronas Energy Canada Ltd",af96837a-c2c1-430d-b771-bb01510dda5f,"CG1PCNIGNTST01","kGuestVM","on",8,105 GiB,48 GiB,48 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005b867-d944-5ddb-2015-3cecef19ba0d,"CG1NTX03",5ea64cab-52b8-4e30-b3b8-4c035215282f,"OM208S001770","AHV","Not Found"
"Petronas Energy Canada Ltd",e6c56d74-f6cb-47c7-be72-73f14960e6d6,"CG1PCNMQTT01","kGuestVM","on",4,100 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005b867-d944-5ddb-2015-3cecef19ba0d,"CG1NTX03",11c2c2c7-d4a9-4b8f-a9e3-e412f77ae70d,"OM208S002018","AHV","Not Found"
"Petronas Energy Canada Ltd",8291ba62-8a3f-40d5-8cae-91ba7d8ebdba,"CG1PCNMQTT02","kGuestVM","on",4,100 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005b867-d944-5ddb-2015-3cecef19ba0d,"CG1NTX03",11c2c2c7-d4a9-4b8f-a9e3-e412f77ae70d,"OM208S002018","AHV","Not Found"
"Petronas Energy Canada Ltd",ebf3018b-e853-4559-bc27-9a42f5ad4343,"CG1PCNOPC01","kGuestVM","on",2,310 GiB,16 GiB,16 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005b867-d944-5ddb-2015-3cecef19ba0d,"CG1NTX03",812fcf98-423d-4b9a-afae-5fd91411e4ad,"OM208S001772","AHV","Not Found"
"Petronas Energy Canada Ltd",a380f58a-4ec6-4fa1-883b-e0a479f07e00,"CG1PCNOPC02","kGuestVM","on",2,100 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005b867-d944-5ddb-2015-3cecef19ba0d,"CG1NTX03",11c2c2c7-d4a9-4b8f-a9e3-e412f77ae70d,"OM208S002018","AHV","Not Found"
"Petronas Energy Canada Ltd",77c4e77f-af6b-438b-b764-8eacadbd0856,"CG1PCNPM02","kGuestVM","on",4,150 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005b867-d944-5ddb-2015-3cecef19ba0d,"CG1NTX03",11c2c2c7-d4a9-4b8f-a9e3-e412f77ae70d,"OM208S002018","AHV","Not Found"
"Petronas Energy Canada Ltd",eb9f1fff-14ab-4d91-95ab-0bcb942fa34b,"CG1PCNRAD01","kGuestVM","on",2,117 GiB,4 GiB,4 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005b867-d944-5ddb-2015-3cecef19ba0d,"CG1NTX03",812fcf98-423d-4b9a-afae-5fd91411e4ad,"OM208S001772","AHV","Not Found"
"Petronas Energy Canada Ltd",d0af640a-4cc1-4b63-a748-549f1323d043,"CG1PCNSQL01","kGuestVM","on",8,4450 GiB,64 GiB,64 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005b867-d944-5ddb-2015-3cecef19ba0d,"CG1NTX03",11c2c2c7-d4a9-4b8f-a9e3-e412f77ae70d,"OM208S002018","AHV","Not Found"
"Petronas Energy Canada Ltd",9e66f695-05cd-4d39-95f0-fec82ee1780d,"CG1PCNSQL02","kGuestVM","on",8,10201 GiB,32 GiB,32 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005b867-d944-5ddb-2015-3cecef19ba0d,"CG1NTX03",812fcf98-423d-4b9a-afae-5fd91411e4ad,"OM208S001772","AHV","Not Found"
"Petronas Energy Canada Ltd",77adec1a-107b-4dec-a425-60ef38daf29f,"CG1PCNSQL03","kGuestVM","on",8,5211 GiB,64 GiB,64 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005b867-d944-5ddb-2015-3cecef19ba0d,"CG1NTX03",5ea64cab-52b8-4e30-b3b8-4c035215282f,"OM208S001770","AHV","Not Found"
"Petronas Energy Canada Ltd",173ef7d7-6dcf-4267-be61-a912a3d7abe2,"CG1PCNVC01","kGuestVM","on",4,140 GiB,4 GiB,4 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005b867-d944-5ddb-2015-3cecef19ba0d,"CG1NTX03",11c2c2c7-d4a9-4b8f-a9e3-e412f77ae70d,"OM208S002018","AHV","Not Found"
"Petronas Energy Canada Ltd",70956707-10d4-4c6b-aaa7-96ae6296d86f,"CG1VPA01","kGuestVM","off",2,60 GiB,8 GiB,0.00 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",00059c0d-e562-6375-7211-ac1f6b356611,"CG1NTX01",-,"-","-","Not Found"
"Petronas Energy Canada Ltd",2d8a92db-a29f-44c2-bdb7-ece851ffce33,"CG2F501","kGuestVM","on",8,125 GiB,32 GiB,32 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",00059c1d-becb-2afa-265f-ac1f6b3586c9,"CG2NTX01",ba1d261f-7b63-4681-bcc9-46da94c8c546,"HM229S022377","AHV","Not Found"
"Petronas Energy Canada Ltd",25f433ff-8b18-43f5-8acd-a430fcacdfc5,"CG2F502","kGuestVM","on",2,38 GiB,4 GiB,4 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",00059c1d-becb-2afa-265f-ac1f6b3586c9,"CG2NTX01",dc784c46-93e6-447d-abfd-9924f5827ca6,"HM23AS001610","AHV","Not Found"
"Petronas Energy Canada Ltd",3390d593-a757-431d-b925-66e587ff80da,"CG2NTX01PXY","kGuestVM","on",8,100 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",00059c1d-becb-2afa-265f-ac1f6b3586c9,"CG2NTX01",96af6677-a7d6-48ae-8c97-838a15aac0c3,"HM23AS001386","AHV","Not Found"
"Petronas Energy Canada Ltd",d99d24c5-8c71-4476-b13b-b076e0ee38da,"CG2NTXPXY01","kGuestVM","on",6,50 GiB,6 GiB,6 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",00059c1d-becb-2afa-265f-ac1f6b3586c9,"CG2NTX01",dc784c46-93e6-447d-abfd-9924f5827ca6,"HM23AS001610","AHV","Not Found"
"Petronas Energy Canada Ltd",7d65e9b3-04c6-4e67-b7e4-b60d796f67e6,"CGNET02","kGuestVM","on",1,160 GiB,2 GiB,2 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",00059c1d-becb-2afa-265f-ac1f6b3586c9,"CG2NTX01",7591d7e8-8c09-4f39-aad9-9e8da29d7368,"HM229S022378","AHV","Not Found"
"Petronas Energy Canada Ltd",8a6b0c22-e7fa-4364-9ec2-c8a7e7136162,"DM_Test","kGuestVM","on",8,80 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",c7fa6a5b-009e-4a64-9d9d-1cff37d976b5,"HM22CS010168","AHV","Not Found"
"Petronas Energy Canada Ltd",fd3a2149-e582-429e-9625-950e9ff94963,"DMZEFT01","kGuestVM","off",1,40 GiB,4 GiB,0.00 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",00059c0d-e562-6375-7211-ac1f6b356611,"CG1NTX01",-,"-","-","Not Found"
"Petronas Energy Canada Ltd",00f2b9cf-aa19-419c-9f82-f9cb0022ec56,"DMZGGW02","kGuestVM","on",8,80 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",00059c1d-becb-2afa-265f-ac1f6b3586c9,"CG2NTX01",7591d7e8-8c09-4f39-aad9-9e8da29d7368,"HM229S022378","AHV","Not Found"
"Petronas Energy Canada Ltd",4f7b83c2-2f3f-479d-af99-7c3cc111642e,"DMZGGW03","kGuestVM","on",8,80 GiB,4 GiB,4 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",00059c0d-e562-6375-7211-ac1f6b356611,"CG1NTX01",626f2358-c582-4bf3-8c87-8c16ef6efcb3,"HM23AS001372","AHV","windows:64:WindowsServer2019Datacenter"
"Petronas Energy Canada Ltd",84f2e612-bb1d-490d-9a47-f262f46e9c6a,"DMZXEN01","kGuestVM","on",8,60 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",00059c0d-e562-6375-7211-ac1f6b356611,"CG1NTX01",25740bea-108b-4f8a-8ac4-b504519e3f61,"HM249S000862","AHV","Not Found"
"Petronas Energy Canada Ltd",e9f9909d-c747-405e-9406-e7c57f369e29,"Do Not Delete - CALCA03","kGuestVM","off",4,40 GiB,4 GiB,0.00 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",00059c0d-e562-6375-7211-ac1f6b356611,"CG1NTX01",-,"-","-","windows:64:WindowsServer2016Datacenter"
"Petronas Energy Canada Ltd",1230a40a-4d22-412f-8ed4-561dae02216c,"Do NOT Power On - CALORA08","kGuestVM","off",6,655 GiB,32 GiB,0.00 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",00059c0d-e562-6375-7211-ac1f6b356611,"CG1NTX01",-,"-","-","windows:64:WindowsServer2019Datacenter"
"Petronas Energy Canada Ltd",0b417101-94d1-434c-64d8-c1c90198ea5f,"JGTEST-TEMP-IGNORE","kGuestVM","on",8,80 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",3c082f60-0b3c-4b1a-a40e-f488697f2c32,"HM22CS010115","AHV","Not Found"
"Petronas Energy Canada Ltd",d55c7f6f-32ba-4330-a4f7-2bc33c1a7767,"NewServer2019","kGuestVM","off",4,60 GiB,8 GiB,0.00 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",00059c0d-e562-6375-7211-ac1f6b356611,"CG1NTX01",-,"-","-","windows:64:WindowsServer2019Datacenter"
"Petronas Energy Canada Ltd",ecb47d58-09b7-4362-7b8e-cc7e5be26b9c,"SERVER2022-DMTEST","kGuestVM","on",4,80 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",00059c0d-e562-6375-7211-ac1f6b356611,"CG1NTX01",25740bea-108b-4f8a-8ac4-b504519e3f61,"HM249S000862","AHV","Not Found"
"Petronas Energy Canada Ltd",0d27e2f2-2a59-44cd-9b0b-d8d0de34a119,"TestingNomad","kGuestVM","on",2,50 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",00059c0d-e562-6375-7211-ac1f6b356611,"CG1NTX01",5943e914-31d0-407f-8669-ce76a1106ff6,"HM236S007306","AHV","Not Found"
"Petronas Energy Canada Ltd",0ce3b7eb-1003-44fa-9215-d3a6e273864f,"TestJG-Ignore","kGuestVM","on",1,80 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",00059c1d-becb-2afa-265f-ac1f6b3586c9,"CG2NTX01",0bc68aa1-6b2f-4f20-b36f-c437e9c09a6a,"HM23AS001367","AHV","Not Found"
"Petronas Energy Canada Ltd",d353af3b-5c84-4a2e-92cb-d950e3943d83,"TestSecureWn11-01","kGuestVM","on",8,80 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",c7fa6a5b-009e-4a64-9d9d-1cff37d976b5,"HM22CS010168","AHV","Not Found"
"Petronas Energy Canada Ltd",c9d74a92-a2a0-434b-9496-f83b30028fad,"ZZZ-2019TEST","kGuestVM","off",2,85 GiB,8 GiB,0.00 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",00059c0d-e562-6375-7211-ac1f6b356611,"CG1NTX01",-,"-","-","Not Found"
"Petronas Energy Canada Ltd",ae26982f-1e09-427b-b53f-988d702eef5e,"ZZZ-2019TEST-1","kGuestVM","off",2,80 GiB,8 GiB,0.00 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",00059c0d-e562-6375-7211-ac1f6b356611,"CG1NTX01",-,"-","-","Not Found"
"Petronas Energy Canada Ltd",9bedc751-b3f2-46e0-a9f6-2ae596f55cd3,"ZZZ-2019TEST-2","kGuestVM","off",2,80 GiB,8 GiB,0.00 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",00059c0d-e562-6375-7211-ac1f6b356611,"CG1NTX01",-,"-","-","Not Found"
"Petronas Energy Canada Ltd",0faec4c1-b37a-48c6-8b97-4d3cc0b2426d,"ZZZ-2019TEST-3","kGuestVM","off",2,80 GiB,8 GiB,0.00 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",00059c0d-e562-6375-7211-ac1f6b356611,"CG1NTX01",-,"-","-","Not Found"
"Petronas Energy Canada Ltd",d49e3bb5-7a1a-4e5e-a76c-e25a5053ffe6,"ZZZ-2019VANILLA","kGuestVM","off",2,80 GiB,8 GiB,0.00 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",00059c0d-e562-6375-7211-ac1f6b356611,"CG1NTX01",-,"-","-","Not Found"
